  8 0.184000e-03 
  4 0.310000e-04 
  6 0.310000e-04 
  2 0.120000e-04 
  2 0.800000e-05 
  2 0.800000e-05 
          -1          -1
  85    24
  2 0.957300e-01 
  2 0.174930e-01 
  2 0.167850e-01 
  4 0.142140e-01 
  2 0.431700e-02 
  2 0.400800e-02 
  4 0.342600e-02 
  4 0.290900e-02 
  6 0.278700e-02 
  2 0.104200e-02 
  2 0.886000e-03 
  4 0.740000e-03 
  4 0.533000e-03 
  6 0.507000e-03 
  2 0.195000e-03 
  2 0.148000e-03 
  4 0.115000e-03 
  6 0.210000e-03 
  8 0.210000e-03 
  4 0.400000e-04 
  6 0.400000e-04 
  2 0.180000e-04 
  2 0.100000e-04 
  3 0.100000e-04 
          -1          -1
  86    24
  2 0.984000e-01 
  2 0.180490e-01 
  2 0.173370e-01 
  4 0.146190e-01 
  2 0.448200e-02 
  2 0.415900e-02 
  4 0.353800e-02 
  4 0.302200e-02 
  6 0.289200e-02 
  2 0.109700e-02 
  2 0.929000e-03 
  4 0.768000e-03 
  4 0.567000e-03 
  6 0.541000e-03 
  2 0.214000e-03 
  2 0.164000e-03 
  4 0.127000e-03 
  6 0.238000e-03 
  8 0.238000e-03 
  4 0.480000e-04 
  6 0.480000e-04 
  2 0.260000e-04 
  2 0.110000e-04 
  4 0.110000e-04 
          -1          -1
  87    25
  2 0.101140e+00 
  2 0.186390e-01 
  2 0.179060e-01 
  4 0.150310e-01 
  2 0.465200e-02 
  2 0.432700e-02 
  4 0.366300e-02 
  4 0.313600e-02 
  6 0.300000e-02 
  2 0.115300e-02 
  2 0.980000e-03 
  4 0.810000e-03 
  4 0.603000e-03 
  6 0.577000e-03 
  2 0.234000e-03 
  2 0.182000e-03 
  4 0.140000e-03 
  6 0.268000e-03 
  8 0.268000e-03 
  4 0.580000e-04 
  6 0.580000e-04 
  2 0.340000e-04 
  2 0.150000e-04 
  4 0.150000e-04 
  1 0.600000e-05 
          -1          -1
  88    25
  2 0.103920e+00 
  2 0.192370e-01 
  2 0.184840e-01 
  4 0.154440e-01 
  2 0.482200e-02 
  2 0.449000e-02 
  4 0.379200e-02 
  4 0.324800e-02 
  6 0.310500e-02 
  2 0.120800e-02 
  2 0.105800e-02 
  4 0.879000e-03 
  4 0.636000e-03 
  6 0.603000e-03 
  2 0.254000e-03 
  2 0.200000e-03 
  4 0.153000e-03 
  6 0.299000e-03 
  8 0.299000e-03 
  4 0.680000e-04 
  6 0.680000e-04 
  2 0.440000e-04 
  2 0.190000e-04 
  4 0.190000e-04 
  2 0.600000e-05 
          -1          -1
  89    26
  2 0.106760e+00 
  2 0.198400e-01 
  2 0.190830e-01 
  4 0.158710e-01 
  2 0.500200e-02 
  2 0.465600e-02 
  4 0.390900e-02 
  4 0.337000e-02 
  6 0.321900e-02 
  2 0.126900e-02 
  2 0.108000e-02 
  4 0.890000e-03 
  4 0.675000e-03 
  6 0.639000e-03 
  2 0.272000e-03 
  2 0.215000e-03 
  4 0.167000e-03 
  6 0.319000e-03 
  8 0.319000e-03 
  4 0.800000e-04 
  6 0.800000e-04 
  2 0.500000e-04 
  2 0.350000e-04 
  4 0.310000e-04 
  1 0.700000e-05 
  2 0.600000e-05 
          -1          -1
  90    26
  2 0.109650e+00 
  2 0.204720e-01 
  2 0.196930e-01 
  4 0.163000e-01 
  2 0.518200e-02 
  2 0.483100e-02 
  4 0.404600e-02 
  4 0.349100e-02 
  6 0.333200e-02 
  2 0.133000e-02 
  2 0.116800e-02 
  4 0.968000e-03 
  4 0.714000e-03 
  6 0.677000e-03 
  2 0.290000e-03 
  2 0.229000e-03 
  4 0.182000e-03 
  6 0.344000e-03 
  8 0.335000e-03 
  4 0.950000e-04 
  6 0.880000e-04 
  2 0.600000e-04 
  2 0.490000e-04 
  4 0.430000e-04 
  2 0.600000e-05 
  2 0.600000e-05 
          -1          -1
  91    27
  2 0.112600e+00 
  2 0.211050e-01 
  2 0.203140e-01 
  4 0.167330e-01 
  2 0.536700e-02 
  2 0.500100e-02 
  4 0.417400e-02 
  4 0.361100e-02 
  6 0.344200e-02 
  2 0.138700e-02 
  2 0.122400e-02 
  4 0.100700e-02 
  4 0.743000e-03 
  6 0.708000e-03 
  2 0.310000e-03 
  2 0.223000e-03 
  4 0.223000e-03 
  6 0.371000e-03 
  8 0.360000e-03 
  4 0.940000e-04 
  6 0.940000e-04 
  2 0.650000e-04 
  2 0.450000e-04 
  4 0.380000e-04 
  2 0.600000e-05 
  1 0.600000e-05 
  2 0.600000e-05 
          -1          -1
  92    27
  2 0.115610e+00 
  2 0.217580e-01 
  2 0.209480e-01 
  4 0.171680e-01 
  2 0.554800e-02 
  2 0.518100e-02 
  4 0.430400e-02 
  4 0.372800e-02 
  6 0.355200e-02 
  2 0.144200e-02 
  2 0.127300e-02 
  4 0.104500e-02 
  4 0.780000e-03 
  6 0.738000e-03 
  2 0.324000e-03 
  2 0.260000e-03 
  4 0.195000e-03 
  6 0.392000e-03 
  8 0.381000e-03 
  4 0.105000e-03 
  6 0.960000e-04 
  2 0.710000e-04 
  2 0.430000e-04 
  4 0.330000e-04 
  3 0.600000e-05 
  1 0.600000e-05 
  2 0.600000e-05 
          -1          -1
  93    27
  2    1.1868E-01
  2  2.2420E-02
  2  2.1599E-02
  4  1.7608E-02
  2  5.7220E-03
  2  5.3660E-03
  4  4.4350E-03
  4  3.8500E-03
  6  3.6640E-03
  2  1.5010E-03
  2  1.3280E-03
  4  1.0870E-03
  4  8.1700E-04
  6  7.7300E-04
  6  4.1500E-04
  8  4.0400E-04
  2  3.3800E-04
  2  2.8300E-04
  4  2.0600E-04
  4  1.0900E-04
  6  1.0100E-04
  4  0.600000e-05
  2  0.600000e-05
  2  0.600000e-05
  4  0.600000e-05
  1  0.600000e-05
  2  0.600000e-05
          -1          -1
  94    26
  2  1.2182E-01 
  2  2.3102E-02 
  2  2.2266E-02
  4  1.8057E-02 
  2  5.9330E-03
  2  1.4894E-01  
  4  1.9149E-01
  4  2.3404E-01
  6  2.9787E-01
  2  3.1915E-01
  2  1.3770E-03
  4  1.1200E-03
  4  8.4900E-04
  6  8.0100E-04
  6  4.2200E-04
  8  4.2200E-04
  2  3.5200E-04
  2  2.7900E-04
  4  2.1200E-04
  4  1.1600E-04
  6  1.0500E-04
  6  0.600000e-05
  2  0.600000e-05 
  2  0.600000e-05
  4  0.600000e-05 
  2  0.600000e-05 
          -1          -1
  95    27
  2  1.2503E-01  
  2  2.3773E-02
  2  2.2944E-02
  4  1.8504E-02
  2  6.1200E-03
  2  5.7100E-03
  4  4.6670E-03
  4  4.0920E-03
  6  3.8870E-03
  2  1.6170E-03
  2  1.4120E-03
  4  1.1360E-03
  4  8.8300E-04
  6  8.3200E-04
  6  4.6400E-04
  8  4.4900E-04
  2  3.5100E-04
  2  2.9000E-04
  4  2.1600E-04
  4  1.1900E-04
  6  1.0900E-04  
  6  5.0000E-05 
  1  5.0000E-05 
  2  5.0000E-05  
  2  4.0000E-05
  4  3.2000E-05  
  2  3.2000E-05  
          -1          -1
  96    28
  2  1.2822E-01
  2  2.4460E-02
  2  2.3779E-02
  4  1.8930E-02
  2  6.2880E-03
  2  5.8950E-03
  4  4.7970E-03
  4  4.2270E-03
  6  3.9710E-03
  2  1.6430E-03
  2  1.4400E-03
  4  1.1540E-03
  4  8.8300E-04
  6  8.3200E-04
  6  4.6400E-04
  8  4.4900E-04
  2  3.8200E-04
  2  2.9000E-04
  4  2.1600E-04
  4  1.1900E-04
  6  1.0900E-04
  6  5.0000E-05 
  1  5.0000E-05 
  2  5.0000E-05 
  2  4.0000E-05
  4  3.2000E-05 
  1  3.2000E-05 
  2  3.2000E-05 
          -1          -1
  97    27
  2  1.3159E-01
  2  2.5275E-02
  2  2.4385E-02
  4  1.9452E-02
  2  6.5560E-03
  2  6.1470E-03
  4  4.9770E-03
  4  4.3660E-03
  6  4.1320E-03
  2  1.7550E-03
  2  1.5540E-03 
  4  1.2350E-03
  4  8.8300E-04
  6  8.3200E-04
  6  4.6400E-04
  8  4.4900E-04  
  2  3.9800E-04 
  2  2.9000E-04 
  4  2.1600E-04
  4  1.1900E-04
  6  1.0900E-04
  6  5.0000E-05 
  3  5.0000E-05 
  2  5.0000E-05 
  2  4.0000E-05 
  4  3.2000E-05 
  2  3.2000E-05 
          -1          -1
  98    27
  2  1.3596E-01
  2  2.6110E-02
  2  2.5290E-02
  4  1.9930E-02
  2  6.7540E-03
  2  6.3590E-03
  4  5.1090E-03
  4  4.4970E-03
  6  4.2530E-03
  2  1.7910E-03
  2  1.6160E-03
  4  1.2790E-03
  4  8.8300E-04
  6  8.3200E-04
  6  4.6400E-04
  8  4.4900E-04
  2  4.1900E-04
  2  2.9000E-04 
  4  2.1600E-04
  4  1.1900E-04
  6  1.0900E-04 
  6  5.0000E-05
  4  5.0000E-05
  2  5.0000E-05
  2  4.0000E-05
  4  3.2000E-05 
  2  3.2000E-05 
          -1          -1
  99    27
  2  1.3949E-01
  2  2.6900E-02
  2  2.6020E-02
  4  2.0410E-02
  2  6.9770E-03
  2  6.5740E-03
  4  5.2520E-03
  4  4.6300E-03
  6  4.3740E-03
  2  1.8680E-03
  2  1.6800E-03
  4  1.3210E-03
  4  8.8300E-04
  6  8.3200E-04
  6  4.6400E-04
  8  4.4900E-04
  2  4.3500E-04 
  2  2.9000E-04 
  4  2.1600E-04 
  4  1.1900E-04 
  6  1.0900E-04 
  6  5.0000E-05 
  5  5.0000E-05 
  2  5.0000E-05 
  2  4.0000E-05 
  4  3.2000E-05 
  2  3.2000E-05 
          -1          -1
  100   27
  2  1.4309E-01
  2  2.7700E-02
  2  2.6810E-02
  4  2.0900E-02
  2  7.2050E-03
  2  6.7930E-03
  4  5.3970E-03
  4  4.7660E-03
  6  4.4980E-03
  2  1.9370E-03
  2  1.7470E-03
  4  1.3660E-03
  4  8.8300E-04
  6  8.3200E-04
  6  4.6400E-04
  8  4.4900E-04
  2  4.5400E-04 
  2  2.9000E-04 
  4  2.1600E-04 
  4  1.1900E-04 
  6  1.0900E-04 
  6  5.0000E-05 
  6  5.0000E-05 
  2  5.0000E-05 
  2  4.0000E-05 
  4  3.2000E-05 
  2  3.2000E-05 
          -1          -1
          -2          -2
