1. 1.361000e-05 
2.  1.072700e-03 
2.  9.385100e-04 
4.  7.793900e-04 
4.  5.595000e-04 
6.  5.298200e-04 
2.  2.411600e-04 
2.  2.338700e-04 
4.  2.116900e-04 
6.  1.622900e-04 
8.  1.283700e-04 
4.  5.649000e-05 
6.  5.184000e-05 
2.  2.572000e-05 
2.  1.369000e-05 
4.  9.640000e-06 
-1           -1           
2.  1.015200e-01 
2.  1.863000e-02 
2.  1.797100e-02 
4.  1.503400e-02 
2.  4.619100e-03 
2.  4.312500e-03 
4.  3.644500e-03 
4.  3.138900e-03 
6.  2.999200e-03 
2.  1.130300e-03 
2.  9.926900e-04 
4.  8.228000e-04 
4.  5.976000e-04 
6.  5.659500e-04 
2.  2.699500e-04 
2.  2.620700e-04 
4.  2.323400e-04 
6.  1.810000e-04 
8.  1.439100e-04 
4.  6.873000e-05 
6.  6.352000e-05 
2.  3.264000e-05 
2.  1.928000e-05 
4.  1.414000e-05 
1.  3.800000e-06 
-1           -1           
2.  1.043200e-01 
2.  1.923200e-02 
2.  1.856000e-02 
4.  1.545600e-02 
2.  4.795100e-03 
2.  4.482000e-03 
4.  3.773700e-03 
4.  3.258700e-03 
6.  3.111300e-03 
2.  1.189700e-03 
2.  1.048600e-03 
4.  8.673100e-04 
4.  6.367700e-04 
6.  6.030600e-04 
2.  2.997000e-04 
2.  2.911900e-04 
4.  2.536300e-04 
6.  2.003200e-04 
8.  1.598300e-04 
4.  8.132000e-05 
6.  7.552000e-05 
2.  3.954000e-05 
2.  2.488000e-05 
4.  1.862000e-05 
2.  4.730000e-06 
-1           -1           
2.  1.071900e-01 
2.  1.984800e-02 
2.  1.916300e-02 
4.  1.588300e-02 
2.  4.974300e-03 
2.  4.654700e-03 
4.  3.903900e-03 
4.  3.379600e-03 
6.  3.224100e-03 
2.  1.249500e-03 
2.  1.104800e-03 
4.  9.114400e-04 
4.  6.755100e-04 
6.  6.396200e-04 
2.  3.289000e-04 
2.  3.197400e-04 
4.  2.741000e-04 
6.  2.187900e-04 
8.  1.746600e-04 
4.  9.282000e-05 
6.  8.638000e-05 
2.  4.517000e-05 
2.  2.931000e-05 
4.  2.195000e-05 
1.  4.490000e-06 
2.  4.000000e-06 
-1           -1          
2.  1.101100e-01 
2.  2.047800e-02 
2.  1.978000e-02 
4.  1.631500e-02 
2.  5.157900e-03 
2.  4.831600e-03 
4.  4.036200e-03 
4.  3.502400e-03 
6.  3.338600e-03 
2.  1.310600e-03 
2.  1.162300e-03 
4.  9.561600e-04 
4.  7.148100e-04 
6.  6.766400e-04 
2.  3.585500e-04 
2.  3.486900e-04 
4.  2.947600e-04 
6.  2.374300e-04 
8.  1.894100e-04 
4.  1.042300e-04 
6.  9.711000e-05 
2.  5.055000e-05 
2.  3.352000e-05 
4.  2.501000e-05 
2.  5.620000e-06 
2.  4.980000e-06 
-1           -1       
2.  1.130800e-01 
2.  2.111300e-02 
2.  2.040200e-02 
4.  1.674300e-02 
2.  5.334900e-03 
2.  5.001800e-03 
4.  4.159400e-03 
4.  3.616100e-03 
6.  3.443600e-03 
2.  1.362100e-03 
2.  1.210100e-03 
4.  9.905700e-04 
4.  7.437500e-04 
6.  7.032100e-04 
2.  3.776300e-04 
2.  3.670400e-04 
4.  3.051700e-04 
6.  2.458900e-04 
8.  1.940700e-04 
4.  1.060800e-04 
6.  9.840000e-05 
2.  7.640000e-06 
2.  6.800000e-06 
4.  5.001000e-05 
2.  3.261000e-05 
1.  2.382000e-05 
2.  4.710000e-06 
-1           -1          
2.  1.161100e-01 
2.  2.176800e-02 
2.  2.104400e-02 
4.  1.718200e-02 
2.  5.521300e-03 
2.  5.181500e-03 
4.  4.289600e-03 
4.  3.736800e-03 
6.  3.555200e-03 
2.  1.419900e-03 
2.  1.264200e-03 
4.  1.030500e-03 
4.  7.781800e-04 
6.  7.351400e-04 
2.  4.020900e-04 
2.  3.907500e-04 
4.  3.206500e-04 
6.  2.593800e-04 
8.  2.033900e-04 
4.  1.123500e-04 
6.  1.040200e-04 
2.  8.910000e-06 
2.  7.950000e-06 
4.  5.223000e-05 
3.  3.409000e-05 
1.  2.457000e-05 
2.  4.740000e-06  
-1           -1          
2.  1.192000e-01 
2.  2.244000e-02 
2.  2.170200e-02 
4.  1.762600e-02 
2.  5.712200e-03 
2.  5.365500e-03 
4.  4.421600e-03 
4.  3.859200e-03 
6.  3.668100e-03 
2.  1.478900e-03 
2.  1.319500e-03 
4.  1.070800e-03 
4.  8.129400e-04 
6.  7.672900e-04 
6.  4.267500e-04 
8.  4.146000e-04 
2.  3.362500e-04 
2.  2.729500e-04 
4.  2.125600e-04 
4.  1.184800e-04 
6.  1.094700e-04 
4.  1.012000e-05 
2.  9.030000e-06 
2.  5.439000e-05 
4.  3.552000e-05 
1.  2.525000e-05 
2.  4.750000e-06 
-1           -1           
2.  1.223500e-01 
2.  2.312200e-02 
2.  2.237100e-02 
4.  1.807100e-02 
2.  5.902100e-03 
2.  5.548500e-03 
4.  4.549900e-03 
4.  3.977800e-03 
6.  3.776900e-03 
2.  1.533700e-03 
2.  1.370500e-03 
4.  1.106000e-03 
4.  8.425500e-04 
6.  7.941700e-04 
6.  4.460800e-04 
8.  4.330900e-04 
2.  3.466400e-04 
2.  2.813300e-04 
4.  2.164200e-04 
4.  1.195000e-04 
6.  1.098500e-04 
6.  7.400000e-06 
2.  6.250000e-06 
2.  5.312000e-05 
4.  3.392000e-05 
2.  2.342000e-05 
-1           -1           
2.  1.255700e-01 
2.  2.382700e-02 
2.  2.306200e-02 
4.  1.852700e-02 
2.  6.102100e-03 
2.  5.741600e-03 
4.  4.685500e-03 
4.  4.103600e-03 
6.  3.892500e-03 
2.  1.595200e-03 
2.  1.428200e-03 
4.  1.147000e-03 
4.  8.779000e-04 
6.  8.266800e-04 
6.  4.710300e-04 
8.  4.571700e-04 
2.  3.624400e-04 
2.  2.950600e-04 
4.  2.252500e-04 
4.  1.252900e-04 
6.  1.149000e-04 
6.  8.290000e-06 
1.  7.000000e-06 
2.  5.506000e-05 
2.  3.514000e-05 
4.  2.389000e-05 
2.  5.490000e-06 
-1           -1          
2.  1.288600e-01 
2.  2.455400e-02 
2.  2.377600e-02 
4.  1.899400e-02 
2.  6.313100e-03 
2.  5.945600e-03 
4.  4.829000e-03 
4.  4.237200e-03 
6.  4.015600e-03 
2.  1.664100e-03 
2.  1.493200e-03 
4.  1.194400e-03 
4.  9.196400e-04 
6.  8.654400e-04 
6.  5.022500e-04 
8.  4.874700e-04 
2.  3.843000e-04 
2.  3.148000e-04 
4.  2.396500e-04 
4.  1.364600e-04 
6.  1.252300e-04 
6.  1.348000e-05 
1.  1.195000e-05 
2.  6.069000e-05 
2.  3.964000e-05 
4.  2.700000e-05 
1.  4.650000e-06 
2.  3.930000e-06 
-1           -1           
2.  1.322100e-01 
2.  2.529400e-02 
2.  2.450300e-02 
4.  1.946200e-02 
2.  6.523300e-03 
2.  6.148800e-03 
4.  4.968600e-03 
4.  4.366900e-03 
6.  4.134300e-03 
2.  1.728800e-03 
2.  1.554000e-03 
4.  1.236600e-03 
4.  9.561200e-04 
6.  8.988200e-04 
6.  5.280200e-04 
8.  5.122700e-04 
2.  4.008700e-04 
2.  3.292600e-04 
4.  2.486200e-04 
4.  1.423900e-04 
6.  1.303500e-04 
6.  1.453000e-05 
3.  1.284000e-05 
2.  6.279000e-05 
2.  4.101000e-05 
4.  2.751000e-05 
2.  4.600000e-06 
-1           -1           
2.  1.356300e-01 
2.  2.604700e-02 
2.  2.524200e-02 
4.  1.992900e-02 
2.  6.732500e-03 
2.  6.350900e-03 
4.  5.103800e-03 
4.  4.492200e-03 
6.  4.248100e-03 
2.  1.788700e-03 
2.  1.609900e-03 
4.  1.272900e-03 
4.  9.867400e-04 
6.  9.262000e-04 
6.  5.477300e-04 
8.  5.309800e-04 
2.  4.115800e-04 
2.  3.378700e-04 
4.  2.515800e-04 
4.  1.424700e-04 
6.  1.296600e-04 
6.  1.078000e-05 
4.  9.020000e-06 
2.  6.088000e-05 
2.  3.879000e-05 
4.  2.510000e-05 
2.  5.710000e-06 
-1           -1           
2.  1.391100e-01 
2.  2.682400e-02 
2.  2.600700e-02 
4.  2.040900e-02 
2.  6.953100e-03 
2.  6.564600e-03 
4.  5.247200e-03 
4.  4.625500e-03 
6.  4.369600e-03 
2.  1.856300e-03 
2.  1.673600e-03 
4.  1.315900e-03 
4.  1.024000e-03 
6.  9.600700e-04 
6.  5.739300e-04 
8.  5.561300e-04 
2.  4.286300e-04 
2.  3.527600e-04 
4.  2.603600e-04 
4.  1.481700e-04 
6.  1.344800e-04 
6.  1.154000e-05 
5.  9.610000e-06 
2.  6.285000e-05 
2.  4.002000e-05 
4.  2.544000e-05 
2.  5.780000e-06 
-1           -1           
2.  1.42680e-01
2.  2.76220e-02
2.  2.67920e-02
4.  2.08940e-02
2.  7.17970e-03
2.  6.78400e-03
4.  5.39260e-03
4.  4.76080e-03
6.  4.49270e-03
2.  1.92580e-03
2.  1.73900e-03
4.  1.35960e-03
4.  1.06180e-03
6.  9.94360e-04
6.  6.00520e-04
8.  5.81620e-04
2.  4.46110e-04
2.  3.68060e-04
4.  2.69170e-04
4.  1.53890e-04
6.  1.39290e-04
6.  1.22900e-05
6.  1.01800e-05
2.  6.48500e-05
2.  4.12700e-05
4.  2.57700e-05
2.  5.85000e-06
-1           -1           
-2           -2           
